periode_data,tanggal,ruas_jalan,kecepatan,hari
202302,2/3/2023,jalan panglima polim,23.79,Jumat
202302,2/3/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.46,Jumat
202302,2/3/2023,jalan suryopranoto,29.76,Jumat
202302,2/3/2023,jalan balikpapan,38.59,Jumat
202302,2/3/2023,jalan kyai caringin,32.74,Jumat
202302,2/3/2023,jalan tomang raya,21.29,Jumat
202302,2/3/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,30.01,Jumat
202302,2/3/2023,jalan gatot subroto,21.61,Jumat
202302,2/3/2023,jalan m.t. haryono,37.36,Jumat
202302,2/3/2023,jalan h.r. rasuna said,29.61,Jumat
202302,2/3/2023,jalan d.i. panjaitan,28.91,Jumat
202302,2/3/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.22,Jumat
202302,2/3/2023,jalan pramuka,25.01,Jumat
202302,2/3/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,25.73,Jumat
202302,2/3/2023,jalan kramat raya,32.44,Jumat
202302,2/3/2023,jalan st. senen,39.44,Jumat
202302,2/3/2023,jalan gunung sahari,25.28,Jumat
202302,2/4/2023,jalan pintu besar selatan,18.79,Sabtu
202302,2/4/2023,jalan gajah mada,13.06,Sabtu
202302,2/4/2023,jalan hayam wuruk,24.52,Sabtu
202302,2/4/2023,jalan majapahit,29.11,Sabtu
202302,2/4/2023,jalan medan merdeka barat,31.13,Sabtu
202302,2/4/2023,jalan m.h. thamrin,27.89,Sabtu
202302,2/4/2023,jalan jenderal sudirman,36.03,Sabtu
202302,2/4/2023,jalan sisingamangaraja,34.42,Sabtu
202302,2/4/2023,jalan panglima polim,25.78,Sabtu
202302,2/4/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.94,Sabtu
202311,11/26/2023,jalan h.r. rasuna said,33.76,Minggu
202311,11/26/2023,jalan d.i. panjaitan,32.59,Minggu
202302,2/4/2023,jalan suryopranoto,34.13,Sabtu
202302,2/4/2023,jalan balikpapan,38.99,Sabtu
202302,2/4/2023,jalan kyai caringin,34.27,Sabtu
202302,2/4/2023,jalan tomang raya,24.81,Sabtu
202302,2/4/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,33.07,Sabtu
202302,2/4/2023,jalan gatot subroto,29.77,Sabtu
202302,2/4/2023,jalan m.t. haryono,40.76,Sabtu
202302,2/4/2023,jalan h.r. rasuna said,34.42,Sabtu
202302,2/4/2023,jalan d.i. panjaitan,28.9,Sabtu
202302,2/4/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.23,Sabtu
202302,2/4/2023,jalan pramuka,25.46,Sabtu
202302,2/4/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,30.78,Sabtu
202302,2/4/2023,jalan kramat raya,36.71,Sabtu
202302,2/4/2023,jalan st. senen,40.5,Sabtu
202302,2/4/2023,jalan gunung sahari,24.38,Sabtu
202302,2/5/2023,jalan pintu besar selatan,18.32,Minggu
202302,2/5/2023,jalan gajah mada,12.99,Minggu
202302,2/5/2023,jalan hayam wuruk,23.64,Minggu
202302,2/5/2023,jalan majapahit,30.17,Minggu
202302,2/5/2023,jalan medan merdeka barat,28.84,Minggu
202302,2/5/2023,jalan m.h. thamrin,27.45,Minggu
202302,2/5/2023,jalan jenderal sudirman,34.9,Minggu
202302,2/5/2023,jalan sisingamangaraja,29.84,Minggu
202302,2/5/2023,jalan panglima polim,25.66,Minggu
202302,2/5/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,26.03,Minggu
202302,2/5/2023,jalan suryopranoto,35.78,Minggu
202302,2/5/2023,jalan balikpapan,43.54,Minggu
202302,2/5/2023,jalan kyai caringin,33.93,Minggu
202302,2/5/2023,jalan tomang raya,25.7,Minggu
202302,2/5/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,33.74,Minggu
202302,2/5/2023,jalan gatot subroto,31.88,Minggu
202302,2/5/2023,jalan m.t. haryono,42.83,Minggu
202302,2/5/2023,jalan h.r. rasuna said,34.78,Minggu
202302,2/5/2023,jalan d.i. panjaitan,31.51,Minggu
202302,2/5/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.53,Minggu
202302,2/5/2023,jalan pramuka,26.25,Minggu
202302,2/5/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,32.63,Minggu
202302,2/5/2023,jalan kramat raya,36.5,Minggu
202302,2/5/2023,jalan st. senen,42.22,Minggu
202302,2/5/2023,jalan gunung sahari,26.77,Minggu
202302,2/6/2023,jalan pintu besar selatan,19.51,Senin
202302,2/6/2023,jalan gajah mada,13.75,Senin
202302,2/6/2023,jalan hayam wuruk,25.27,Senin
202302,2/6/2023,jalan majapahit,27.19,Senin
202302,2/6/2023,jalan medan merdeka barat,30.54,Senin
202302,2/6/2023,jalan m.h. thamrin,27.4,Senin
202302,2/6/2023,jalan jenderal sudirman,31.24,Senin
202302,2/6/2023,jalan sisingamangaraja,33.86,Senin
202302,2/6/2023,jalan panglima polim,25.95,Senin
202302,2/6/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,22.86,Senin
202302,2/6/2023,jalan suryopranoto,31.83,Senin
202302,2/8/2023,jalan kyai caringin,34.03,Rabu
202302,2/8/2023,jalan tomang raya,21.13,Rabu
202302,2/8/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,31.62,Rabu
202302,2/8/2023,jalan gatot subroto,23.25,Rabu
202302,2/8/2023,jalan m.t. haryono,37.24,Rabu
202302,2/8/2023,jalan h.r. rasuna said,30.13,Rabu
202302,2/8/2023,jalan d.i. panjaitan,29.95,Rabu
202302,2/8/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.71,Rabu
202302,2/8/2023,jalan pramuka,25.06,Rabu
202302,2/8/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,25.84,Rabu
202302,2/8/2023,jalan kramat raya,34.06,Rabu
202302,2/8/2023,jalan st. senen,39.89,Rabu
202302,2/8/2023,jalan gunung sahari,24.86,Rabu
202302,2/9/2023,jalan pintu besar selatan,17.31,Kamis
202302,2/9/2023,jalan gajah mada,10.25,Kamis
202302,2/9/2023,jalan hayam wuruk,24.38,Kamis
202302,2/9/2023,jalan majapahit,27.6,Kamis
202302,2/9/2023,jalan medan merdeka barat,28.92,Kamis
202302,2/9/2023,jalan m.h. thamrin,26.11,Kamis
202302,2/9/2023,jalan jenderal sudirman,28.75,Kamis
202302,2/9/2023,jalan sisingamangaraja,33.42,Kamis
202302,2/9/2023,jalan panglima polim,26.23,Kamis
202302,2/9/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,23.29,Kamis
202302,2/9/2023,jalan suryopranoto,31.4,Kamis
202302,2/9/2023,jalan balikpapan,39.14,Kamis
202302,2/9/2023,jalan kyai caringin,33.87,Kamis
202302,2/9/2023,jalan tomang raya,23,Kamis
202302,2/9/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,31.21,Kamis
202302,2/9/2023,jalan gatot subroto,23.32,Kamis
202302,2/9/2023,jalan m.t. haryono,38.19,Kamis
202302,2/9/2023,jalan h.r. rasuna said,30.86,Kamis
202302,2/9/2023,jalan d.i. panjaitan,29.7,Kamis
202302,2/9/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.77,Kamis
202302,2/9/2023,jalan pramuka,25.33,Kamis
202302,2/9/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,27.76,Kamis
202302,2/9/2023,jalan kramat raya,34.4,Kamis
202302,2/9/2023,jalan st. senen,39.59,Kamis
202302,2/9/2023,jalan gunung sahari,25.2,Kamis
202302,2/10/2023,jalan pintu besar selatan,16.74,Jumat
202302,2/10/2023,jalan gajah mada,9.77,Jumat
202302,2/10/2023,jalan hayam wuruk,23.71,Jumat
202302,2/10/2023,jalan majapahit,28.36,Jumat
202302,2/10/2023,jalan medan merdeka barat,29.86,Jumat
202302,2/10/2023,jalan m.h. thamrin,27.03,Jumat
202302,2/10/2023,jalan jenderal sudirman,29.83,Jumat
202302,2/10/2023,jalan sisingamangaraja,32.93,Jumat
202302,2/10/2023,jalan panglima polim,25.45,Jumat
202302,2/10/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,22.37,Jumat
202302,2/10/2023,jalan suryopranoto,30.48,Jumat
202302,2/10/2023,jalan balikpapan,37.48,Jumat
202302,2/10/2023,jalan kyai caringin,32.9,Jumat
202302,2/6/2023,jalan balikpapan,39.05,Senin
202302,2/6/2023,jalan kyai caringin,34.35,Senin
202302,2/6/2023,jalan tomang raya,23.52,Senin
202302,2/6/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,31.85,Senin
202302,2/6/2023,jalan gatot subroto,25.23,Senin
202302,2/6/2023,jalan m.t. haryono,37.81,Senin
202302,2/6/2023,jalan h.r. rasuna said,32.05,Senin
202302,2/6/2023,jalan d.i. panjaitan,31.17,Senin
202302,2/6/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.37,Senin
202302,2/6/2023,jalan pramuka,25.81,Senin
202302,2/6/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,28.11,Senin
202302,2/6/2023,jalan kramat raya,35.7,Senin
202302,2/6/2023,jalan st. senen,40.79,Senin
202302,2/6/2023,jalan gunung sahari,24.7,Senin
202302,2/7/2023,jalan pintu besar selatan,18.45,Selasa
202302,2/7/2023,jalan gajah mada,13.35,Selasa
202302,2/7/2023,jalan hayam wuruk,23.55,Selasa
202302,2/7/2023,jalan majapahit,26.94,Selasa
202302,2/7/2023,jalan medan merdeka barat,29.99,Selasa
202302,2/7/2023,jalan m.h. thamrin,26.82,Selasa
202302,2/7/2023,jalan jenderal sudirman,30.13,Selasa
202302,2/7/2023,jalan sisingamangaraja,32.78,Selasa
202302,2/7/2023,jalan panglima polim,25.89,Selasa
202302,2/7/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,19.45,Selasa
202302,2/7/2023,jalan suryopranoto,31.13,Selasa
202302,2/7/2023,jalan balikpapan,39.65,Selasa
202302,2/7/2023,jalan kyai caringin,34.43,Selasa
202302,2/7/2023,jalan tomang raya,22.62,Selasa
202302,2/7/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,31.35,Selasa
202302,2/7/2023,jalan gatot subroto,23.06,Selasa
202302,2/7/2023,jalan m.t. haryono,38.66,Selasa
202302,2/7/2023,jalan h.r. rasuna said,31.03,Selasa
202302,2/7/2023,jalan d.i. panjaitan,29.64,Selasa
202302,2/7/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.2,Selasa
202302,2/7/2023,jalan pramuka,25.58,Selasa
202302,2/7/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,26.92,Selasa
202302,2/7/2023,jalan kramat raya,34.67,Selasa
202302,2/7/2023,jalan st. senen,40.65,Selasa
202302,2/7/2023,jalan gunung sahari,26.61,Selasa
202302,2/8/2023,jalan pintu besar selatan,16.43,Rabu
202302,2/8/2023,jalan gajah mada,9.86,Rabu
202302,2/8/2023,jalan hayam wuruk,23,Rabu
202302,2/8/2023,jalan majapahit,27.57,Rabu
202302,2/8/2023,jalan medan merdeka barat,28.38,Rabu
202302,2/8/2023,jalan m.h. thamrin,27.16,Rabu
202302,2/8/2023,jalan jenderal sudirman,27,Rabu
202302,2/8/2023,jalan sisingamangaraja,32.13,Rabu
202302,2/8/2023,jalan panglima polim,25.39,Rabu
202302,2/8/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.86,Rabu
202302,2/8/2023,jalan suryopranoto,30.35,Rabu
202302,2/8/2023,jalan balikpapan,37.84,Rabu
202302,2/1/2023,jalan pintu besar selatan,18.61,Rabu
202302,2/1/2023,jalan gajah mada,12.52,Rabu
202302,2/1/2023,jalan hayam wuruk,24.7,Rabu
202302,2/1/2023,jalan majapahit,26.61,Rabu
202302,2/1/2023,jalan medan merdeka barat,29.22,Rabu
202302,2/1/2023,jalan m.h. thamrin,27.54,Rabu
202302,2/1/2023,jalan jenderal sudirman,25.91,Rabu
202302,2/1/2023,jalan sisingamangaraja,30.81,Rabu
202302,2/1/2023,jalan panglima polim,25.12,Rabu
202302,2/1/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,20.98,Rabu
202302,2/1/2023,jalan suryopranoto,28.78,Rabu
202302,2/1/2023,jalan balikpapan,37.66,Rabu
202302,2/1/2023,jalan kyai caringin,32.35,Rabu
202302,2/1/2023,jalan tomang raya,21.11,Rabu
202302,2/1/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,29.91,Rabu
202302,2/1/2023,jalan gatot subroto,21.7,Rabu
202302,2/1/2023,jalan m.t. haryono,36.79,Rabu
202302,2/1/2023,jalan h.r. rasuna said,29.93,Rabu
202302,2/1/2023,jalan d.i. panjaitan,28.55,Rabu
202302,2/1/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,26.82,Rabu
202302,2/1/2023,jalan pramuka,24.37,Rabu
202302,2/1/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,24.74,Rabu
202302,2/1/2023,jalan kramat raya,33.22,Rabu
202302,2/1/2023,jalan st. senen,39.16,Rabu
202302,2/1/2023,jalan gunung sahari,23.41,Rabu
202302,2/2/2023,jalan pintu besar selatan,19.19,Kamis
202302,2/2/2023,jalan gajah mada,13.64,Kamis
202302,2/2/2023,jalan hayam wuruk,24.74,Kamis
202302,2/2/2023,jalan majapahit,26.86,Kamis
202302,2/2/2023,jalan medan merdeka barat,29.59,Kamis
202302,2/2/2023,jalan m.h. thamrin,28.06,Kamis
202302,2/2/2023,jalan jenderal sudirman,28.33,Kamis
202302,2/2/2023,jalan sisingamangaraja,31.95,Kamis
202302,2/2/2023,jalan panglima polim,25.58,Kamis
202302,2/2/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.18,Kamis
202302,2/2/2023,jalan suryopranoto,29.47,Kamis
202302,2/2/2023,jalan balikpapan,37.79,Kamis
202302,2/2/2023,jalan kyai caringin,31.08,Kamis
202302,2/2/2023,jalan tomang raya,20.21,Kamis
202302,2/2/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,29.58,Kamis
202302,2/2/2023,jalan gatot subroto,23.63,Kamis
202302,2/2/2023,jalan m.t. haryono,38.2,Kamis
202302,2/2/2023,jalan h.r. rasuna said,30.86,Kamis
202302,2/2/2023,jalan d.i. panjaitan,28.92,Kamis
202302,2/2/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.44,Kamis
202302,2/2/2023,jalan pramuka,25.05,Kamis
202302,2/2/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,26.2,Kamis
202302,2/2/2023,jalan kramat raya,33.72,Kamis
202302,2/2/2023,jalan st. senen,39.75,Kamis
202302,2/2/2023,jalan gunung sahari,25.93,Kamis
202302,2/3/2023,jalan pintu besar selatan,18.61,Jumat
202302,2/22/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,30.98,Rabu
202302,2/22/2023,jalan gatot subroto,24.45,Rabu
202302,2/22/2023,jalan m.t. haryono,38.78,Rabu
202302,2/22/2023,jalan h.r. rasuna said,30.36,Rabu
202302,2/22/2023,jalan d.i. panjaitan,29.24,Rabu
202302,2/22/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.92,Rabu
202302,2/22/2023,jalan pramuka,25.16,Rabu
202302,2/22/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,25.02,Rabu
202302,2/22/2023,jalan kramat raya,33.01,Rabu
202302,2/22/2023,jalan st. senen,39.64,Rabu
202302,2/22/2023,jalan gunung sahari,26.03,Rabu
202302,2/23/2023,jalan pintu besar selatan,14.24,Kamis
202302,2/23/2023,jalan gajah mada,7.47,Kamis
202302,2/23/2023,jalan hayam wuruk,21.01,Kamis
202302,2/23/2023,jalan majapahit,26.98,Kamis
202302,2/23/2023,jalan medan merdeka barat,28.75,Kamis
202302,2/23/2023,jalan m.h. thamrin,25.18,Kamis
202302,2/23/2023,jalan jenderal sudirman,24.28,Kamis
202302,2/23/2023,jalan sisingamangaraja,31.22,Kamis
202302,2/23/2023,jalan panglima polim,24.71,Kamis
202302,2/23/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.41,Kamis
202302,2/23/2023,jalan suryopranoto,24.18,Kamis
202302,2/23/2023,jalan balikpapan,37,Kamis
202302,2/23/2023,jalan kyai caringin,30.99,Kamis
202302,2/23/2023,jalan tomang raya,21.07,Kamis
202302,2/23/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,30.13,Kamis
202302,2/23/2023,jalan gatot subroto,23.76,Kamis
202302,2/23/2023,jalan m.t. haryono,37.21,Kamis
202302,2/23/2023,jalan h.r. rasuna said,30.68,Kamis
202302,2/23/2023,jalan d.i. panjaitan,28.12,Kamis
202302,2/23/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,25.99,Kamis
202302,2/23/2023,jalan pramuka,23.82,Kamis
202302,2/23/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,23.79,Kamis
202302,2/23/2023,jalan kramat raya,31.94,Kamis
202302,2/23/2023,jalan st. senen,37.77,Kamis
202302,2/23/2023,jalan gunung sahari,24.19,Kamis
202302,2/24/2023,jalan pintu besar selatan,14.43,Jumat
202302,2/24/2023,jalan gajah mada,7.94,Jumat
202302,2/24/2023,jalan hayam wuruk,20.92,Jumat
202302,2/24/2023,jalan majapahit,26.54,Jumat
202302,2/24/2023,jalan medan merdeka barat,28.82,Jumat
202302,2/24/2023,jalan m.h. thamrin,24.9,Jumat
202302,2/24/2023,jalan jenderal sudirman,25.97,Jumat
202302,2/24/2023,jalan sisingamangaraja,32,Jumat
202302,2/24/2023,jalan panglima polim,23.91,Jumat
202302,2/24/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.31,Jumat
202302,2/24/2023,jalan suryopranoto,23.93,Jumat
202302,2/24/2023,jalan balikpapan,37.34,Jumat
202302,2/24/2023,jalan kyai caringin,31.1,Jumat
202302,2/24/2023,jalan tomang raya,20.5,Jumat
202302,2/24/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,28.33,Jumat
202302,2/24/2023,jalan gatot subroto,23.03,Jumat
202302,2/24/2023,jalan m.t. haryono,36.22,Jumat
202302,2/24/2023,jalan h.r. rasuna said,29.47,Jumat
202302,2/24/2023,jalan d.i. panjaitan,25.96,Jumat
202302,2/24/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,25.18,Jumat
202302,2/24/2023,jalan pramuka,23.45,Jumat
202302,2/24/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,25.26,Jumat
202302,2/24/2023,jalan kramat raya,31.57,Jumat
202302,2/24/2023,jalan st. senen,36.37,Jumat
202302,2/24/2023,jalan gunung sahari,24.12,Jumat
202302,2/25/2023,jalan pintu besar selatan,14.51,Sabtu
202302,2/25/2023,jalan gajah mada,9.42,Sabtu
202302,2/25/2023,jalan hayam wuruk,19.61,Sabtu
202302,2/25/2023,jalan majapahit,29.21,Sabtu
202302,2/25/2023,jalan medan merdeka barat,31.04,Sabtu
202302,2/25/2023,jalan m.h. thamrin,27.46,Sabtu
202302,2/25/2023,jalan jenderal sudirman,31.8,Sabtu
202302,2/25/2023,jalan sisingamangaraja,33.04,Sabtu
202302,2/25/2023,jalan panglima polim,24.81,Sabtu
202302,2/25/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.57,Sabtu
202302,2/25/2023,jalan suryopranoto,25.61,Sabtu
202302,2/25/2023,jalan balikpapan,38.63,Sabtu
202302,2/25/2023,jalan kyai caringin,32.65,Sabtu
202302,2/25/2023,jalan tomang raya,24.29,Sabtu
202302,2/25/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,31.93,Sabtu
